"No.","Time","Source","Destination","Protocol","Length","Info"
"2438","86.752190","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","96","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 131, ACK"
"2439","86.752325","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","96","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 132, ACK"
"2440","86.752405","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","96","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 133, ACK"
"2441","86.752490","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","96","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 134, ACK"
"2442","86.752589","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","99","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 135, ACK"
"2443","86.754243","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 800, STREAM(16)"
"2444","86.754368","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","99","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 136, ACK"
"2445","86.754501","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 801, STREAM(16)"
"2446","86.754501","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 802, STREAM(16)"
"2447","86.754501","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 803, STREAM(16)"
"2448","86.754653","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","99","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 137, ACK"
"2449","86.754697","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","104","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 138, ACK, MD"
"2450","86.754758","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 804, STREAM(16)"
"2451","86.755652","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 805, STREAM(16)"
"2452","86.755652","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 806, STREAM(16)"
"2453","86.755652","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 807, STREAM(16)"
"2454","86.755652","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 808, STREAM(16)"
"2455","86.755652","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 809, STREAM(16)"
"2456","86.755939","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 810, STREAM(16)"
"2457","86.755939","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 811, STREAM(16)"
"2458","86.755939","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 812, STREAM(16)"
"2459","86.756168","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","99","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 139, ACK"
"2460","86.756477","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 813, STREAM(16)"
"2461","86.756477","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 814, STREAM(16)"
"2462","86.756477","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 815, STREAM(16)"
"2463","86.756735","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 816, STREAM(16)"
"2464","86.757262","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 817, STREAM(16)"
"2465","86.757262","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 818, STREAM(16)"
"2466","86.758980","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 819, STREAM(16)"
"2467","86.759028","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","100","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 140, ACK"
"2468","86.759261","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 820, STREAM(16)"
"2469","86.759261","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 821, STREAM(16)"
"2470","86.759261","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 822, STREAM(16)"
"2471","86.760129","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 823, STREAM(16)"
"2472","86.760129","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 824, STREAM(16)"
"2473","86.760129","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 825, STREAM(16)"
"2474","86.760396","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 826, STREAM(16)"
"2475","86.760396","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 827, STREAM(16)"
"2476","86.760396","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 828, STREAM(16)"
"2477","86.760396","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 829, STREAM(16)"
"2478","86.760614","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","99","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 141, ACK"
"2479","86.760669","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 830, STREAM(16)"
"2480","86.760669","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 831, STREAM(16)"
"2481","86.760946","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 832, STREAM(16)"
"2482","86.760946","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 833, STREAM(16)"
"2483","86.760946","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 834, STREAM(16)"
"2484","86.761219","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 835, STREAM(16)"
"2485","86.761219","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 836, STREAM(16)"
"2486","86.761219","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 837, STREAM(16)"
"2487","86.762125","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 838, STREAM(16)"
"2488","86.762125","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 839, STREAM(16)"
"2489","86.762125","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 840, STREAM(16)"
"2490","86.762125","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 841, STREAM(16)"
"2491","86.762261","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","99","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 142, ACK"
"2492","86.762695","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 842, STREAM(16)"
"2493","86.762695","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 843, STREAM(16)"
"2494","86.762695","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 844, STREAM(16)"
"2495","86.762695","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 845, STREAM(16)"
"2496","86.762695","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 846, STREAM(16)"
"2497","86.762695","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 847, STREAM(16)"
"2498","86.763042","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 848, STREAM(16)"
"2499","86.763198","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","99","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 143, ACK"
"2500","86.763284","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 849, STREAM(16)"
"2501","86.763284","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 850, STREAM(16)"
"2502","86.763819","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 851, STREAM(16)"
"2503","86.763819","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 852, STREAM(16)"
"2504","86.763819","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 853, STREAM(16)"
"2505","86.764614","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 854, STREAM(16)"
"2506","86.764614","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 855, STREAM(16)"
"2507","86.764614","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 856, STREAM(16)"
"2508","86.764614","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 857, STREAM(16)"
"2509","86.764614","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 858, STREAM(16)"
"2510","86.764614","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 859, STREAM(16)"
"2511","86.764828","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","99","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 144, ACK"
"2512","86.764871","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 860, STREAM(16)"
"2513","86.764871","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 861, STREAM(16)"
"2514","86.764871","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 862, STREAM(16)"
"2515","86.764871","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 863, STREAM(16)"
"2516","86.764871","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 864, STREAM(16)"
"2517","86.765358","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 865, STREAM(16)"
"2518","86.765358","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 866, STREAM(16)"
"2519","86.765358","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 867, STREAM(16)"
"2520","86.765917","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 868, STREAM(16)"
"2521","86.765917","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 869, STREAM(16)"
"2522","86.765917","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 870, STREAM(16)"
"2523","86.766124","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","100","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 145, ACK"
"2524","86.766418","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 871, STREAM(16)"
"2525","86.766418","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 872, STREAM(16)"
"2526","86.766418","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 873, STREAM(16)"
"2527","86.766418","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 874, STREAM(16)"
"2528","86.766418","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 875, STREAM(16)"
"2529","86.766418","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 876, STREAM(16)"
"2530","86.766706","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 877, STREAM(16)"
"2531","86.766706","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 878, STREAM(16)"
"2532","86.766843","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","100","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 146, ACK"
"2533","86.767229","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 879, STREAM(16)"
"2534","86.767229","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 880, STREAM(16)"
"2535","86.767229","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 881, STREAM(16)"
"2536","86.767229","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 882, STREAM(16)"
"2537","86.767550","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 883, STREAM(16)"
"2538","86.767550","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 884, STREAM(16)"
"2539","86.767550","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 885, STREAM(16)"
"2540","86.768563","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 886, STREAM(16)"
"2541","86.768563","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 887, STREAM(16)"
"2542","86.768563","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 888, STREAM(16)"
"2543","86.768853","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","100","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 147, ACK"
"2544","86.769203","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 889, STREAM(16)"
"2545","86.769203","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 890, STREAM(16)"
"2546","86.769203","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 891, STREAM(16)"
"2547","86.769203","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 892, STREAM(16)"
"2548","86.769203","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 893, STREAM(16)"
"2549","86.769203","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 894, STREAM(16)"
"2550","86.769203","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 895, STREAM(16)"
"2551","86.769491","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","1292","52649  >  443 Len=1230"
"2552","86.769536","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 896, STREAM(16)"
"2553","86.769536","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 897, STREAM(16)"
"2554","86.769536","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 898, STREAM(16)"
"2555","86.769536","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 899, STREAM(16)"
"2556","86.769536","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 900, STREAM(16)"
"2557","86.769536","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 901, STREAM(16)"
"2558","86.769571","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","131","52649  >  443 Len=69"
"2559","86.769702","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","100","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 148, ACK"
"2560","86.769780","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 902, STREAM(16)"
"2561","86.769780","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 903, STREAM(16)"
"2562","86.770074","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a00:1450:4028:808::200e","UDP","388","52649  >  443 Len=326"
"2563","86.770215","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 904, STREAM(16)"
"2564","86.771095","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 905, STREAM(16)"
"2565","86.771095","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 906, STREAM(16)"
"2566","86.771095","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 907, STREAM(16)"
"2567","86.771600","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 908, STREAM(16)"
"2568","86.771600","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 909, STREAM(16)"
"2569","86.771600","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 910, STREAM(16)"
"2570","86.771600","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 911, STREAM(16)"
"2571","86.771600","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 912, STREAM(16)"
"2572","86.771600","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 913, STREAM(16)"
"2573","86.771600","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 914, STREAM(16)"
"2574","86.771769","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","100","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 149, ACK"
"2575","86.771863","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 915, STREAM(16)"
"2576","86.771863","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 916, STREAM(16)"
"2577","86.771863","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 917, STREAM(16)"
"2578","86.771863","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 918, STREAM(16)"
"2579","86.771863","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 919, STREAM(16)"
"2580","86.772001","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","100","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 150, ACK"
"2581","86.772108","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 920, STREAM(16)"
"2582","86.772108","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 921, STREAM(16)"
"2583","86.772108","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 922, STREAM(16)"
"2584","86.772862","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 923, STREAM(16)"
"2585","86.772862","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 924, STREAM(16)"
"2586","86.772862","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 925, STREAM(16)"
"2587","86.773107","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 926, STREAM(16)"
"2588","86.773107","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 927, STREAM(16)"
"2589","86.773107","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 928, STREAM(16)"
"2590","86.773225","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::e","QUIC","100","Protected Payload (KP0), DCID=ef428e292d1874f4, PKN: 151, ACK"
"2591","86.773623","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 929, STREAM(16)"
"2592","86.773623","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 930, STREAM(16)"
"2593","86.773623","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 931, STREAM(16)"
"2594","86.773623","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 932, ACK, STREAM(16)"
"2595","86.773892","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 933, STREAM(16)"
"2596","86.774674","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 934, STREAM(16)"
"2597","86.774674","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 935, STREAM(16)"
"2598","86.774674","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 936, STREAM(16)"
"2599","86.775285","2a06:c700:2002::e","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","QUIC","1292","Protected Payload (KP0), PKN: 937, STREAM(16)"
